NGC4288    185.158842  46.291796  7.0 14.8    9.8 14.63 0.01 14.36 0.01 13.110 0.054 0    PS_NGC4258_MOS27_08552/PS_NGC4258_MOS27                         DIS  10301.00 10301.00
NGC4286    185.175391  29.345905  1.0 17.0 -999.0 17.40 0.04 16.74 0.02 13.463 0.014 1    NGA_NGC4278_05214/NGA_NGC4278                                   NGS   1502.15  1502.15
NGC4287    185.202099   5.639827  3.4 23.0 -999.0 18.30 0.02 17.65 0.04 13.928 0.003 2    GI3_079021_NGC4261_23279/GI3_079021_NGC4261                     GII   1655.00  1655.00
NGC4289    185.259659   3.722154  5.7 17.0    6.0 17.48 0.16 16.88 0.03 12.387 0.003 1    AIS_228_50228_0001_sv29/AIS_228_sg29                            AIS    300.00   213.00
UGC07408   185.313292  45.812093  9.8  6.7 -999.0 16.10 0.01 15.50 0.01 14.124 0.006 209  GI1_047066_NGC4288_21339/GI1_047066_NGC4288                     GII   2691.10  1444.95
NGC4294    185.324329  11.510592  5.8 17.0    2.9 14.16 0.01 13.75 0.01 12.226 0.001 1    GI5_057001_NGC4313_25140/GI5_057001_NGC4313                     GII   3862.10  3862.10
NGC4298    185.386497  14.606122  5.2 17.0    2.5 15.06 0.01 14.29 0.01 10.847 0.001 1    GI2_017001_J121754p144525_22009/GI2_017001_J121754p144525       GII  27726.00 18131.30
NGC4299    185.417996  11.503073  8.5 17.0 -999.0 13.99 0.01 13.76 0.01 12.768 0.001 1    GI5_057001_NGC4313_25140/GI5_057001_NGC4313                     GII   3862.10  3862.10
NGC4302    185.426260  14.597819  5.4 17.0   10.7 16.30 0.02 15.15 0.02 10.274 0.001 1    GI2_017001_J121754p144525_22009/GI2_017001_J121754p144525       GII  27726.00 18131.30
NGC4307    185.523417   9.043665  3.2 23.0    4.1 18.09 0.02 16.55 0.02 11.232 0.001 2    GI5_057002_NGC4307_25141/GI5_057002_NGC4307                     GII   6337.45  6337.45
NGC4309    185.551518   7.144303 -0.9 23.0 -999.0 18.97 0.02 17.48 0.04 12.505 0.002 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
NGC4310    185.609563  29.208715 -0.9 17.0 -999.0 17.68 0.02 16.66 0.03 12.245 0.001 1    NGA_NGC4278_05214/NGA_NGC4278                                   NGS   1502.15  1502.15
NGC4303A   185.613501   4.566198  6.4 17.1 -999.0 14.63 0.01 14.43 0.01 13.680 0.004 0    NGA_NGC4303_05215/NGA_NGC4303                                   NGS   1992.25   941.05
NGC4312    185.630232  15.537985  2.0 17.0    1.0 17.74 0.04 15.97 0.01 11.366 0.001 1    GI5_057004_NGC4312_25143/GI5_057004_NGC4312                     GII   6466.10  4805.10
NGC4314    185.633408  29.895454  1.0 17.0 -999.0 15.55 0.01 14.66 0.01 10.067 0.001 1    GI1_115007_J1218p304_21768/GI1_115007_J1218p304                 GIS*  8998.60  4740.
NGC4331    185.648700  76.172200  9.9 26.6 -999.0 16.00 0.01 15.78 0.01 14.220 0.019 0    AIS_96_50096_0001_sv39/AIS_96_sg39                              AIS    119.00   119.00
NGC4313    185.660546  11.800870  2.1 17.0    3.9 17.74 0.03 16.12 0.02 11.097 0.001 1    GI5_057001_NGC4313_25140/GI5_057001_NGC4313                     GII   3862.10  3862.10
NGC4316    185.676019   9.332875  5.6 23.0    4.8 17.42 0.01 16.35 0.01 11.762 0.001 2    GI5_057002_NGC4307_25141/GI5_057002_NGC4307                     GII   6337.45  6337.45
IC3229     185.719815   6.679708  4.0 23.0 -999.0 17.28 0.01 16.90 0.01 14.931 0.001 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
NGC4321    185.728879  15.822300  4.1 17.0    2.5 12.62 0.01 12.01 0.02  9.026 0.001 1    GI5_057004_NGC4312_25143/GI5_057004_NGC4312                     GII   6466.10  4805.10
NGC4324    185.775774   5.250364 -0.9 17.0    3.2 16.35 0.03 15.78 0.01 11.156 0.001 1    AIS_228_50228_0001_sv27/AIS_228_sg27                            AIS    200.00   112.00
IC3247     185.808153  28.893543  6.5 25.1    0.8 17.94 0.04 17.58 0.06 14.456 0.002 200  AIS_112_50112_0001_sv86/AIS_112_sg86                            AIS     95.00    95.00
NGC4330    185.821674  11.368272  6.1 17.0    0.6 15.76 0.01 15.24 0.01 12.057 0.001 1    GI5_057001_NGC4313_25140/GI5_057001_NGC4313                     GII   3862.10  3862.10
NGC4346    185.866563  46.993792 -2.0 15.7    1.9 18.29 0.04 16.32 0.01 10.893 0.001 102  PS_NGC4258_MOS24_08546/PS_NGC4258_MOS24                         DIS  13692.00 13692.00
NGC4336    185.874353  19.426920 -0.1 17.0 -999.0 18.24 0.06 16.41 0.02 12.521 0.001 1    AIS_222_50222_0001_sv52/AIS_222_sg52                            AIS    109.00   109.00
NGC4344    185.906052  17.540928 -2.1 17.0 -999.0 16.49 0.01 15.62 0.02 12.700 0.003 1    NGA_NGC4344_05217/NGA_NGC4344                                   NGS   1620.20  1620.20
NGC4343    185.911213   6.954054  3.0 23.0    3.4 17.17 0.01 16.35 0.01 11.559 0.001 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
IC3258     185.935340  12.478380  9.7 17.0    2.8 14.97 0.01 14.71 0.01 13.866 0.001 1    GI1_079007_NGC4351_21523/GI1_079007_NGC4351                     GII   1937.25  1937.25
IC3259     185.952006   7.186872  7.9 23.0    0.1 16.86 0.01 16.38 0.01 13.422 0.015 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
NGC4348    185.974694  -3.442804  4.1 32.7    4.1 16.54 0.08 15.79 0.02 11.431 0.001 62   AIS_332_50332_0001_sv82/AIS_332_sg82                            AIS    203.05   203.05
NGC4353    186.001163   7.785225  9.9 23.0 -999.0 16.87 0.01 16.34 0.01 13.377 0.007 2    GI2_125013_AGESstrip1_13_22134/GI2_125013_AGESstrip1_13         GII   6552.50  1674.10
NGC4351    186.006393  12.204898  2.5 17.0    7.6 15.49 0.01 14.84 0.01 12.572 0.001 1    GI1_079007_NGC4351_21523/GI1_079007_NGC4351                     GII   1937.25  1937.25
IC3267     186.022997   7.041304  5.9 23.0 -999.0 16.74 0.01 16.20 0.01 13.400 0.194 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
IC3268     186.031865   6.606997 10.0 23.0 -999.0 15.26 0.01 14.91 0.01 13.551 0.016 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
NGC4359    186.046640  31.521640  5.0 17.0    4.5 15.77 0.01 15.19 0.01 12.816 0.007 1    AIS_112_50112_0001_sv36/AIS_112_sg36                            AIS    109.00   109.00
NGC4356    186.060000   8.535800  5.8 23.0    1.0 18.90 0.06 16.96 0.03 12.252 0.002 2    GI5_057002_NGC4307_25141/GI5_057002_NGC4307                     GII   6337.45  6337.45
NGC4369    186.150834  39.382945  1.0 21.6 -999.0 14.77 0.01 14.17 0.01 11.409 0.001 0    GI1_109028_NGC4369_21743/GI1_109028_NGC4369                     GII   2495.15  1682.10
PGC040408  186.163887   3.995622  8.9 23.0 -999.0 16.92 0.03 16.58 0.01 15.015 0.003 0    AIS_228_50228_0001_sv38/AIS_228_sg38                            AIS    198.05   109.05
PGC040447  186.223746  61.063754 10.0  9.4 -999.0 17.31 0.06 16.88 0.07 15.913 0.023 0    AIS_97_50097_0001_sv99/AIS_97_sg99                              AIS    105.00   105.00
NGC4370    186.228891   7.444458  0.9 23.0    9.7 19.50 0.36 17.85 0.06 11.870 0.004 2    GI2_125012_AGESstrip1_12_22133/GI2_125012_AGESstrip1_12         GII   4511.15  2939.60
NGC4371    186.231043  11.704254 -1.3 17.0    1.6 17.38 0.23 16.02 0.02 10.320 0.001 1    GI5_057001_NGC4313_25140/GI5_057001_NGC4313                     GII   3862.10  3862.10
NGC4374    186.265660  12.886954 -4.3 17.0    2.4 15.77 0.05 14.31 0.03  8.737 0.001 1    NGA_Virgo_MOS10_05510/NGA_Virgo_MOS10                           NGS   3128.45  1590.25
IC3298     186.265727  17.015701  5.2 17.0 -999.0 17.28 0.03 16.70 0.01 14.769 0.001 1    AIS_227_50227_0001_sv61/AIS_227_sg61                            AIS    104.00   104.00
NGC4384    186.299872  54.506337  1.0 36.6 -999.0 15.67 0.01 15.19 0.01 13.001 0.001 756  AIS_99_50099_0001_sv77/AIS_99_sg77                              AIS    108.40   108.40
NGC4376    186.325200   5.741110  9.9 23.0 -999.0 15.38 0.01 15.09 0.01 13.534 0.006 2    AIS_228_50228_0001_sv27/AIS_228_sg27                            AIS    200.00   112.00
NGC4378    186.325498   4.925144  1.0 17.0   10.4 15.70 0.01 15.20 0.03 10.938 0.002 1    AIS_228_50228_0001_sv37/AIS_228_sg37                            AIS    212.00   212.00
NGC4380    186.342423  10.016819  2.3 23.0    3.7 15.63 0.01 15.03 0.01 11.148 0.001 2    GI1_079009_Group4_21525/GI1_079009_Group4                       GII   2009.15  2008.15
NGC4383    186.356334  16.470044  1.0 17.0    3.1 14.26 0.01 14.00 0.01 11.768 0.001 1    VIRGO_SPEC_2_07108/VIRGO_SPEC_2                                 ETS*  3158.    3158.
IC3311     186.387824  12.260666  7.4 17.0    0.2 17.48 0.05 16.85 0.01 13.986 0.002 1    GI1_079007_NGC4351_21523/GI1_079007_NGC4351                     GII   1937.25  1937.25
PGC040552  186.395024  45.431692  5.4 94.1    1.0 18.68 0.14 18.00 0.05 14.581 0.001 0    AIS_103_50103_0001_sv95/AIS_103_sg95                            AIS     94.00    94.00
NGC4389    186.395406  45.685032  4.1 15.1    1.1 15.06 0.01 14.45 0.01 11.588 0.001 102  AIS_103_50103_0001_sv95/AIS_103_sg95                            AIS     94.00    94.00
IC3322A    186.427991   7.216818  6.0 26.4    4.4 15.91 0.01 15.46 0.01 12.112 0.001 5    GI2_125009_AGESstrip1_09_22130/GI2_125009_AGESstrip1_09         GII   3188.05  1572.05
NGC4385    186.428378   0.572676 -0.5 17.0 -999.0 15.29 0.01 14.83 0.01 12.266 0.001 1    AIS_228_50228_0001_sv62/AIS_228_sg62                            AIS    204.05   109.05
NGC4388    186.444897  12.662089  2.8 17.0    6.6 15.00 0.01 14.18 0.02 10.391 0.001 1    GI5_057013_NGC4388_25152/GI5_057013_NGC4388                     GII   4993.80  2538.00
NGC4390    186.461145  10.459107  5.0 23.0    5.5 15.20 0.01 14.84 0.01 12.939 0.003 2    AIS_227_50227_0001_sv94/AIS_227_sg94                            AIS    112.00   112.00
IC3322     186.475661   7.555111  6.3 23.0    2.9 17.15 0.01 16.51 0.01 13.085 0.001 2    GI2_125010_AGESstrip1_10_22131/GI2_125010_AGESstrip1_10         GII   3266.45  1637.40
NGC4394    186.481842  18.213953  3.0 17.0 -999.0 15.18 0.01 14.58 0.01 10.601 0.002 1    AIS_222_50222_0001_sv63/AIS_222_sg63                            AIS    103.00   103.00
UGC07522   186.493800   3.429640  5.8 42.9    4.2 18.11 0.31 17.33 0.02 12.483 0.001 4T   AIS_228_50228_0001_sv49/AIS_228_sg49                            AIS     99.05    99.05
NGC4396    186.495160  15.671620  6.9 17.0 -999.0 14.86 0.01 14.53 0.01 12.414 0.002 1    VIRGO_SPEC_2_07108/VIRGO_SPEC_2                                 NGS*  2415.45  2415.45
NGC4405    186.529746  16.181045 -0.1 17.0 -999.0 16.71 0.01 15.67 0.01 11.931 0.001 1    VIRGO_SPEC_2_07108/VIRGO_SPEC_2                                 ETS*  3158.    3158.
NGC4402    186.531181  13.112509  3.3 17.0    4.7 16.39 0.01 15.51 0.01 10.837 0.001 1    NGA_Virgo_MOS10_05510/NGA_Virgo_MOS10                           NGS   3128.45  1590.25
NGC4414    186.613032  31.223453  5.2 17.0    2.4 14.07 0.01 13.38 0.01  9.429 0.001 1    NGA_NGC4414_05222/NGA_NGC4414                                   NGS   1205.60  1205.60
NGC4411A   186.624589   8.872196  5.4 16.8 -999.0 15.40 0.01 15.02 0.02 13.399 0.001 0    GI2_125011_AGESstrip1_11_22132/GI2_125011_AGESstrip1_11         GII   2065.20  2065.20
NGC4413    186.634496  12.611609  2.0 17.0    0.4 15.65 0.01 15.09 0.02 12.097 0.001 1    NGA_Virgo_MOS02_05502/NGA_Virgo_MOS02                           NGS   2702.15  1604.05
NGC4412    186.650361   3.964702  3.1 17.0 -999.0 15.21 0.01 14.78 0.01 12.146 0.001 1    AIS_228_50228_0001_sv48/AIS_228_sg48                            AIS    206.00   206.00
NGC4416    186.694731   7.918558  5.9 17.0 -999.0 15.37 0.01 14.91 0.01 12.514 0.004 1    GI2_125010_AGESstrip1_10_22131/GI2_125010_AGESstrip1_10         GII   3266.45  1637.40
NGC4411B   186.696822   8.884604  6.3 16.8 -999.0 14.67 0.01 14.37 0.01 12.882 0.001 0    GI2_125011_AGESstrip1_11_22132/GI2_125011_AGESstrip1_11         GII   2065.20  2065.20
IC3356     186.710700  11.558830  9.7 17.0    1.2 16.55 0.10 16.35 0.10 15.694 0.032 1    NGA_Virgo_MOS08_05508/NGA_Virgo_MOS08                           NGS   4312.15  1602.10
IC3355     186.711890  13.177910  9.7 17.0 -999.0 16.44 0.01 16.24 0.01 15.767 0.015 1    NGA_Virgo_MOS10_05510/NGA_Virgo_MOS10                           NGS   3128.45  1590.25
NGC4419    186.735240  15.047430  1.2 17.0    3.6 17.03 0.01 15.63 0.01 10.389 0.001 1    GI1_079012_Group5_21528/GI1_079012_Group5                       GII   1616.10  1616.10
NGC4409    186.743550   2.494570  4.7 19.1    2.8 14.65 0.01 14.24 0.01 12.053 0.001 4T   GI4_012003_3C273_24222/GI4_012003_3C273                         GII  50050.50 29948.60
UGC07559   186.773266  37.142477  9.9  4.3    0.9 15.19 0.01 15.01 0.01 14.504 0.056 212  GI1_047068_UGC07559_21341/GI1_047068_UGC07559                   GII   1690.05  1690.05
NGC4423    186.787104   5.879604  7.8 23.0    2.9 15.85 0.01 15.43 0.01 13.573 0.001 2    AIS_228_50228_0001_sv36/AIS_228_sg36                            AIS    217.00   217.00
UGC07557   186.797096   7.263045  8.8 16.8 -999.0 14.81 0.01 14.53 0.01 14.159 0.018 0    GI2_125009_AGESstrip1_09_22130/GI2_125009_AGESstrip1_09         GII   3188.05  1572.05
NGC4424    186.798453   9.420550  1.0 23.0    1.2 16.19 0.01 15.12 0.01 11.506 0.001 2    GI1_079009_Group4_21525/GI1_079009_Group4                       GII   2009.15  2008.15
IC3371     186.842705  10.866800  6.0 17.0    3.4 16.73 0.02 16.37 0.01 15.481 0.007 1    AIS_227_50227_0001_sv98/AIS_227_sg98                            AIS    105.00   105.00
NGC4430    186.860045   6.262747  3.4 23.0    1.8 15.11 0.01 14.70 0.01 12.022 0.001 2    AIS_228_50228_0001_sv26/AIS_228_sg26                            AIS    202.00   112.00
NGC4428    186.867823  -8.167922  5.0 41.2    2.7 15.78 0.01 15.23 0.01 11.973 0.001 82   AIS_331_50331_0001_sv28/AIS_331_sg28                            AIS    300.00   194.00
NGC4434    186.902746   8.154357 -4.8 17.0    3.7 19.05 0.13 17.15 0.04 11.835 0.003 1    GI2_125010_AGESstrip1_10_22131/GI2_125010_AGESstrip1_10         GII   3266.45  1637.40
UGC07577   186.923700  43.494050  9.8  3.0    0.8 14.90 0.01 14.47 0.01 13.080 0.004 214  GI1_047069_UGC07577_21342/GI1_047069_UGC07577                   GII   1684.05  1684.05
NGC4438    186.940332  13.008759  0.6 17.0    2.2 15.07 0.01 14.23 0.01  9.504 0.001 1    Virgo_Epoque_MOS02_50502/Virgo_Epoque_MOS02                     DIS  16390.05  2125.80
NGC4442    187.016219   9.803680 -1.9 23.0    1.0 17.22 0.02 15.81 0.02  9.990 0.001 2    GI1_079009_Group4_21525/GI1_079009_Group4                       GII   2009.15  2008.15
NGC4448    187.064371  28.620289  1.8 17.0   19.2 16.25 0.02 15.38 0.01 10.472 0.001 1    AIS_112_50112_0001_sv90/AIS_112_sg90                            AIS    245.00    96.00
NGC4445    187.066534   9.436460  2.1 23.0    4.2 17.71 0.01 16.75 0.01 12.358 0.001 2    GI5_057003_NGC4445_25142/GI5_057003_NGC4445                     GII   6457.80  4383.10
UGC07590   187.078272   8.729570  4.1 31.1    2.4 15.41 0.01 15.14 0.03 14.218 0.003 5    GI5_057003_NGC4445_25142/GI5_057003_NGC4445                     GII   6457.80  4383.10
IC3391     187.113693  18.415099  5.9 17.0    3.0 15.63 0.01 15.27 0.01 13.195 0.002 1    AIS_222_50222_0001_sv63/AIS_222_sg63                            AIS    103.00   103.00
UGC07599   187.117050  37.234840  8.7  5.2    2.4 16.21 0.01 16.02 0.01 15.574 0.001 212  GI1_047068_UGC07559_21341/GI1_047068_UGC07559                   GII   1690.05  1690.05
UGC07596   187.141590   8.640012  9.8  7.5 -999.0 18.08 0.04 17.15 0.03 14.667 0.005 0    GI2_125008_AGESstrip1_08_22129/GI2_125008_AGESstrip1_08         GII   1635.00  1635.00
UGC07605   187.161300  35.717590  9.9  4.3    0.4 15.83 0.01 15.62 0.01 15.149 0.065 212  GI1_047070_UGC07605_21343/GI1_047070_UGC07605                   GII   1680.00  1680.00
NGC4451    187.168827   9.259121  2.4 23.0    4.8 16.23 0.01 15.50 0.01 12.392 0.003 2    GI5_057003_NGC4445_25142/GI5_057003_NGC4445                     GII   6457.80  4383.10
IC3392     187.180354  14.999453  2.4 17.0    4.2 17.64 0.02 16.16 0.01 11.829 0.001 1    GI1_079012_Group5_21528/GI1_079012_Group5                       GII   1616.10  1616.10
NGC4455    187.183910  22.821320  7.0 17.0    2.2 14.52 0.01 14.17 0.01 13.156 0.004 1    GI1_047071_NGC4455_21344/GI1_047071_NGC4455                     GII   2467.00  2467.00
UGC07608   187.186800  43.224760  9.9  7.6 -999.0 14.82 0.01 14.71 0.01 14.988 0.223 0    GI1_047069_UGC07577_21342/GI1_047069_UGC07577                   GII   1684.05  1684.05
NGC4460    187.189923  44.864188 -0.9  8.9    1.1 15.51 0.01 14.77 0.01 11.614 0.004 209  GI4_095051_NGC4460_24191/GI4_095051_NGC4460                     GII   3283.05  1685.05
NGC4454    187.211475  -1.939154  0.0 35.7 -999.0 17.14 0.03 16.38 0.04 11.599 0.001 0    AIS_332_50332_0001_sv80/AIS_332_sg80                            AIS    228.00   228.00
NGC4457    187.245941   3.570638  0.4 17.0 -999.0 15.72 0.01 14.72 0.03 10.214 0.001 1    GI1_079010_NGC4457_21526/GI1_079010_NGC4457                     GII   5723.25  2496.00
UGC07612   187.259545   2.721842  8.8 24.3   13.6 15.95 0.01 15.72 0.01 14.783 0.006 0    GI4_012003_3C273_24222/GI4_012003_3C273                         GII  50050.50 29948.60
NGC4461    187.262645  13.183861 -0.8 17.0 -999.0 18.00 0.04 16.25 0.12 10.709 0.001 1    Virgo_Epoque_MOS02_50502/Virgo_Epoque_MOS02                     DIS  16390.05  2125.80
NGC4462    187.338070 -23.166683  2.1 26.2    1.5 16.07 0.02 15.41 0.01 11.178 0.001 0    AIS_326_50326_0001_sv69/AIS_326_sg69                            AIS    312.00   105.00
IC0796     187.359707  16.404918 -0.2 20.7 -999.0 18.33 0.07 16.74 0.04 13.005 0.004 0    AIS_222_50222_0001_sv84/AIS_222_sg84                            AIS     91.00    91.00
NGC4470    187.407590   7.824203  1.4 17.0    7.1 14.92 0.01 14.54 0.01 12.474 0.001 1    AIS_228_50228_0001_sv24/AIS_228_sg24                            AIS    104.00   104.00
NGC4472    187.444891   8.000501 -4.8 17.0    2.4 14.78 0.03 13.60 0.04  7.900 0.001 1    AIS_228_50228_0001_sv24/AIS_228_sg24                            AIS    104.00   104.00
UGC07639   187.472556  47.530525  9.9  7.0    1.1 16.25 0.01 15.66 0.01 14.154 0.001 0    GI1_047072_UGC07639_21345/GI1_047072_UGC07639                   GII   5891.30  3260.25
NGC4480    187.611662   4.246629  5.1 17.0    3.3 15.24 0.01 14.84 0.01 12.275 0.001 1    AIS_228_50228_0001_sv47/AIS_228_sg47                            AIS    217.00   217.00
NGC4485    187.629620  41.700751  9.7  9.3 -999.0 13.67 0.06 13.37 0.05 12.369 0.001 0    NGA_NGC4490_05231/NGA_NGC4490                                   NGS   4462.35  3241.30
NGC4488    187.714130   8.360126  0.0 17.0 -999.0 19.13 0.15 17.00 0.03 12.063 0.002 1    GI2_125008_AGESstrip1_08_22129/GI2_125008_AGESstrip1_08         GII   1635.00  1635.00
NGC4489    187.717761  16.758762 -4.8 17.0    2.8 19.45 0.16 16.97 0.03 12.063 0.001 1    GI1_079011_NGC4498_21527/GI1_079011_NGC4498                     GII   3041.15  3041.15
NGC4491    187.738123  11.483284  1.2 17.0 -999.0 17.47 0.02 16.42 0.01 12.512 0.012 1    NGA_Virgo_MOS06_05506/NGA_Virgo_MOS06                           NGS   4451.10  1600.00
NGC4492    187.748920   8.077984  1.0 17.0 -999.0 16.67 0.06 15.85 0.03 11.611 0.001 1    AIS_228_50228_0001_sv24/AIS_228_sg24                            AIS    104.00   104.00
NGC4487    187.768625  -8.054005  6.0 20.0    1.1 13.78 0.01 13.42 0.01 11.458 0.001 0    GI1_009039_NGC4487_21062/GI1_009039_NGC4487                     GII   5898.35  1686.10
NGC4496A   187.913727   3.939422  7.6 15.6    1.5 13.61 0.01 13.32 0.01 11.774 0.001 4T   AIS_228_50228_0001_sv58/AIS_228_sg58                            AIS    110.30   110.30
NGC4498    187.914780  16.852740  6.4 17.0    3.6 14.80 0.01 14.35 0.01 12.232 0.001 1    GI1_079011_NGC4498_21527/GI1_079011_NGC4498                     GII   3041.15  3041.15
IC0797     187.978448  15.124148  6.0 18.2 -999.0 15.72 0.01 15.27 0.01 13.063 0.001 1T   AIS_227_50227_0001_sv82/AIS_227_sg82                            AIS    106.00   106.00
UGC07673   187.992900  29.709490  9.9  9.7 -999.0 16.42 0.02 16.21 0.01 15.162 0.001 0    GI4_008003_KISSR0073_24006/GI4_008003_KISSR0073                 GII   1620.05  1620.05
NGC4501    187.996511  14.420326  3.3 17.0    5.8 13.66 0.01 12.89 0.01  8.830 0.001 1    AIS_223_50223_0001_sv07/AIS_223_sg07                            AIS    107.00   107.00
NGC4502    188.013493  16.687680  5.8 17.0    3.0 16.32 0.01 15.95 0.01 14.273 0.001 1    GI1_079011_NGC4498_21527/GI1_079011_NGC4498                     GII   3041.15  3041.15
NGC4503    188.025941  11.176459 -1.7 17.0    6.2 18.32 0.06 16.49 0.02 10.614 0.001 1    NGA_Virgo_MOS05_05505/NGA_Virgo_MOS05                           NGS   4353.45  1567.50
NGC4506    188.043908  13.419629  1.1 17.0 -999.0 18.10 0.05 16.90 0.06 12.910 0.028 1    NGA_Virgo_MOS11_05511/NGA_Virgo_MOS11                           NGS   3842.30  1581.05
NGC4504    188.072592  -7.563575  6.0 21.8    3.4 13.88 0.04 13.48 0.04 11.661 0.002 31   GI1_009051_NGC4504_21073/GI1_009051_NGC4504                     GII   5993.50  1615.25
IC3473     188.079601  18.245359  7.0 17.0 -999.0 19.08 0.41 17.33 0.14 14.082 0.052 1    AIS_222_50222_0001_sv73/AIS_222_sg73                            AIS    103.05   103.05
UGC07690   188.112316  42.704045  9.9  7.5 -999.0 14.75 0.01 14.32 0.01 13.543 0.001 0    GI4_095025_UGC7690_24165/GI4_095025_UGC7690                     GII   3261.10  1668.10
NGC4517A   188.117006   0.390591  7.8 22.7    4.7 14.59 0.01 14.28 0.01 13.070 0.009 0    GI1_097006_NGC4517_21686/GI1_097006_NGC4517                     GII   5178.30  2678.10
UGC07700   188.141848  63.877645  7.9 39.6 -999.0 15.71 0.01 15.43 0.01 14.468 0.004 0    GI3_121008_J123424p634808_23899/GI3_121008_J123424p634808       GII   1476.15  1476.15
IC3474     188.152350   2.660770  6.6 17.0    1.1 16.79 0.07 16.13 0.02 14.575 0.003 1    AIS_228_50228_0001_sv70/AIS_228_sg70                            AIS    103.00   103.00
IC3476     188.174492  14.050349  9.6 17.0    1.8 14.79 0.01 14.45 0.01 12.934 0.001 1    AIS_223_50223_0001_sv07/AIS_223_sg07                            AIS    107.00   107.00
NGC4437    188.189657   0.115273  6.0 11.6    3.1 14.39 0.01 13.71 0.01  9.908 0.001 247  GI1_033005_NGC4517_21231/GI1_033005_NGC4517                     GIS*  6980.    1960.
UGC07699   188.199816  37.621412  6.1 15.1    5.2 14.83 0.01 14.46 0.01 13.280 0.001 0    GI1_047074_UGC07699_21346/GI1_047074_UGC07699                   GII   1665.25  1665.25
UGC07697   188.215024  20.183586  5.9 40.4 -999.0 16.95 0.02 16.56 0.01 14.767 0.002 198  GI1_077005_BDp202733_21481/GI1_077005_BDp202733                 GIS*  3318.25  3318.25
UGC07698   188.226600  31.541030  9.9  5.0    1.6 14.81 0.01 14.55 0.01 13.508 0.017 212  GI4_015003_DDO133_24047/GI4_015003_DDO133                       GII  20083.65  9973.50
NGC4519    188.376142   8.654843  6.9 17.0    7.8 13.94 0.01 13.66 0.01 12.058 0.005 1    GI1_079013_NGC4522_21529/GI1_079013_NGC4522                     GII   2496.05  2496.05
PGC041725  188.403928  -4.884211  8.8 24.0 -999.0 16.22 0.01 15.86 0.01 15.103 0.003 0    AIS_229_50229_0001_sv18/AIS_229_sg18                            AIS    199.10   199.10
NGC4522    188.415224   9.174421  6.0 17.0    5.1 15.20 0.01 14.75 0.01 12.034 0.001 1    GI1_079013_NGC4522_21529/GI1_079013_NGC4522                     GII   2496.05  2496.05
ESO506-018 188.423713 -23.680613  5.6 55.9    0.4 18.19 0.14 17.60 0.20 16.368 0.002 0    AIS_330_50330_0001_sv96/AIS_330_sg96                            AIS     87.00    80.00
NGC4523    188.450136  15.169088  9.1 17.0 -999.0 14.58 0.01 14.31 0.01 13.741 0.032 1    AIS_223_50223_0001_sv06/AIS_223_sg06                            AIS    128.00   128.00
NGC4525    188.463079  30.277458  5.9 17.0    3.7 15.64 0.01 15.13 0.01 12.690 0.001 1    AIS_113_50113_0001_sv59/AIS_113_sg59                            AIS    160.00    96.00
PGC041743  188.479624 -10.679775  9.0 14.0 -999.0 17.16 0.04 16.70 0.01 14.568 0.001 0    AIS_331_50331_0001_sv62/AIS_331_sg62                            AIS    203.00   128.00
IC0800     188.486212  15.354727  5.2 68.6   50.1 16.01 0.02 15.57 0.01 13.169 0.001 1T   AIS_223_50223_0001_sv06/AIS_223_sg06                            AIS    128.00   128.00
UGC07719   188.502730  39.019128  8.0  8.9 -999.0 16.06 0.01 15.74 0.01 14.961 0.008 0    GI1_047076_UGC07719_21348/GI1_047076_UGC07719                   GII   3269.05  1680.00
NGC4534    188.522751  35.518377  7.8 14.2    3.0 14.01 0.01 13.83 0.01 13.054 0.004 211  GI1_047077_NGC4534_21349/GI1_047077_NGC4534                     GII   1677.05  1677.05
NGC4528    188.525309  11.321373 -2.0 17.0    3.0 18.53 0.17 17.08 0.01 11.718 0.001 1    NGA_Virgo_MOS05_05505/NGA_Virgo_MOS05                           NGS   4353.45  1567.50
UGC07730   188.525471  64.567108  8.8 37.1 -999.0 17.55 0.09 17.10 0.01 15.652 0.005 0    AIS_97_50097_0001_sv68/AIS_97_sg68                              AIS     87.00    87.00
NGC4527    188.535280   2.653994  4.0 17.0    4.0 15.05 0.01 14.36 0.01  9.392 0.001 1    AIS_228_50228_0001_sv69/AIS_228_sg69                            AIS    103.00   103.00
NGC4531    188.566123  13.075345 -0.5 17.0 -999.0 16.75 0.07 15.68 0.01 11.419 0.001 1    NGA_Virgo_MOS12_05512/NGA_Virgo_MOS12                           NGS   4738.50  1594.05
NGC4532    188.580435   6.467453  9.7 17.0    3.0 13.67 0.01 13.25 0.01 11.901 0.001 1    GI1_079014_NGC4532_21530/GI1_079014_NGC4532                     GII   2968.25  1343.90
