nm,front surface transmssion,substrate transmission,predicted QE (%)
1058,68.8411,67.5943,1.2468
1059,68.8451,67.6917,1.1534
1060,68.849,67.7965,1.0525
1061,68.853,67.8765,0.9765
1062,68.8569,67.9105,0.9464
1063,68.8609,67.8972,0.9637
1064,68.8649,67.8556,1.0093
1065,68.8688,67.8164,1.0524
1066,68.8728,67.8085,1.0643
1067,68.8768,67.8472,1.0296
1068,68.8807,67.9283,0.9524
1069,68.8847,68.0299,0.8548
1070,68.8887,68.122,0.7667
1071,68.8927,68.1787,0.714
1072,68.8967,68.1891,0.7076
1073,68.9007,68.1618,0.7389
1074,68.9047,68.1206,0.7841
1075,68.9087,68.0946,0.8141
1076,68.9127,68.1059,0.8068
1077,68.9167,68.1614,0.7553
1078,68.9207,68.2501,0.6706
1079,68.9247,68.3479,0.5768
1080,68.9287,68.4271,0.5016
1081,68.9328,68.468,0.4648
1082,68.9368,68.4664,0.4704
1083,68.9408,68.4351,0.5057
1084,68.9448,68.3985,0.5463
1085,68.9489,68.3825,0.5664
1086,68.9529,68.4044,0.5485
1087,68.9569,68.4666,0.4903
1088,68.961,68.5557,0.4053
1089,68.965,68.6272,0.3378
1090,68.9691,68.6785,0.2906
1091,68.9731,68.6957,0.2774
1092,68.9772,68.6781,0.2991
1093,68.9812,68.6371,0.3441
1094,68.9853,68.592,0.3933
1095,68.9893,68.5625,0.4268
1096,68.9934,68.5619,0.4315
1097,68.9975,68.5928,0.4047
1098,69.0015,68.647,0.3545
1099,69.0056,68.7082,0.2974
1100,69.0097,68.7589,0.2508
1101,69.0138,68.7857,0.2281
1102,69.0179,68.7842,0.2337
1103,69.0219,68.7601,0.2618
1104,69.026,68.7262,0.2998
1105,69.0301,68.6981,0.332
1106,69.0342,68.6886,0.3456
1107,69.0383,68.7032,0.3351
1108,69.0424,68.7394,0.303
1109,69.0465,68.7873,0.2592
1110,69.0506,68.8341,0.2165
1111,69.0547,68.8677,0.187
1112,69.0588,68.8813,0.1775
1113,69.0629,68.8752,0.1877
1114,69.0671,68.8561,0.211
1115,69.0712,68.8346,0.2366
1116,69.0753,68.821,0.2543
1117,69.0794,68.8227,0.2567
1118,69.0835,68.8414,0.2421
1119,69.0877,68.873,0.2147
1120,69.0918,68.91,0.1818
1121,69.0959,68.9422,0.1537
1122,69.1001,68.9638,0.1363
1123,69.1042,68.9718,0.1324
1124,69.1083,68.968,0.1403
1125,69.1125,68.9575,0.155
1126,69.1166,68.9472,0.1694
1127,69.1208,68.9431,0.1777
1128,69.1249,68.9487,0.1762
1129,69.1291,68.9641,0.165
1130,69.1333,68.986,0.1473
1131,69.1374,69.0097,0.1277
1132,69.1416,69.0305,0.1111
1133,69.1457,69.0452,0.1005
1134,69.1499,69.0531,0.0968
1135,69.1541,69.0556,0.0985
1136,69.1583,69.0559,0.1024
1137,69.1624,69.0573,0.1051
1138,69.1666,69.0619,0.1047
1139,69.1708,69.0706,0.1002
1140,69.175,69.0824,0.0926
1141,69.1792,69.0953,0.0839
1142,69.1833,69.1075,0.0758
1143,69.1875,69.1176,0.0699
1144,69.1917,69.1256,0.0661
1145,69.191,69.125,0.066
1146,69.1903,69.1244,0.0659
1147,69.1897,69.1237,0.066
1148,69.189,69.1231,0.0659
1149,69.1883,69.1225,0.0658
1150,69.1876,69.1219,0.0657
1151,69.1869,69.1212,0.0657
1152,69.1862,69.1206,0.0656
1153,69.1856,69.12,0.0656
1154,69.1849,69.1194,0.0655
1155,69.1842,69.1187,0.0655
1156,69.1835,69.1181,0.0654
1157,69.1829,69.1175,0.0654
1158,69.1822,69.1169,0.0653
1159,69.1815,69.1163,0.0652
1160,69.1809,69.1157,0.0652
1161,69.1802,69.1151,0.0651
1162,69.1795,69.1145,0.065
1163,69.1789,69.1139,0.065
1164,69.1782,69.1133,0.0649
1165,69.1775,69.1127,0.0648
1166,69.1769,69.1121,0.0648
1167,69.1762,69.1115,0.0647
1168,69.1756,69.1109,0.0647
1169,69.1749,69.1103,0.0646
1170,69.1743,69.1097,0.0646
1171,69.1736,69.1091,0.0645
1172,69.173,69.1085,0.0645
1173,69.1723,69.1079,0.0644
1174,69.1717,69.1073,0.0644
1175,69.1711,69.1067,0.0644
1176,69.1704,69.1061,0.0643
1177,69.1698,69.1056,0.0642
1178,69.1691,69.105,0.0641
1179,69.1685,69.1044,0.0641
1180,69.1679,69.1038,0.0641
1181,69.1672,69.1032,0.064
1182,69.1666,69.1027,0.0639
1183,69.166,69.1021,0.0639
1184,69.1654,69.1015,0.0639
1185,69.1647,69.101,0.0637
1186,69.1641,69.1004,0.0637
1187,69.1635,69.0998,0.0637
1188,69.1629,69.0993,0.0636
1189,69.1623,69.0987,0.0636
1190,69.1616,69.0981,0.0635
1191,69.161,69.0976,0.0634
1192,69.1604,69.097,0.0634
1193,69.1598,69.0964,0.0634
1194,69.1592,69.0959,0.0633
1195,69.1586,69.0953,0.0633
1196,69.158,69.0948,0.0632
1197,69.1574,69.0942,0.0632
1198,69.1568,69.0937,0.0631
1199,69.1562,69.0931,0.0631
1200,69.1556,69.0926,0.063
