67 0.00354354 43.6994 135231 -14.208 -13.668 -13.0812 -12.678 -12.308 -14.9812 -13.6612 -13.328 -13.1712 -12.998 -17.1044 -16.8412 -16.4912 -12.638 -12.5349 -12.4849 -12.2949
68 0.00373734 43.6809 131445 -14.2494 -13.7094 -13.1202 -12.7202 -12.3502 -15.0194 -13.7002 -13.3702 -13.2102 -13.0402 -17.1386 -16.8786 -16.5294 -12.6802 -12.5802 -12.5302 -12.3402
69 0.00394175 43.6624 127764 -14.2899 -13.7499 -13.1649 -12.7649 -12.3949 -15.0599 -13.7449 -13.4149 -13.2549 -13.0849 -17.1749 -16.9149 -16.5699 -12.7249 -12.6249 -12.5749 -12.3849
70 0.00415734 43.6439 124187 -14.328 -13.788 -13.2069 -12.8069 -12.4369 -15.098 -13.7869 -13.4569 -13.2969 -13.1269 -17.209 -16.949 -16.608 -12.7669 -12.6669 -12.6169 -12.4269
71 0.00438471 43.6254 120709 -14.3681 -13.8312 -13.2512 -12.8512 -12.4812 -15.1381 -13.8281 -13.4981 -13.3412 -13.1712 -17.245 -16.9881 -16.645 -12.8143 -12.7112 -12.6643 -12.4743
72 0.00462452 43.6069 117330 -14.4072 -13.8744 -13.2944 -12.8944 -12.5244 -15.1772 -13.8672 -13.5372 -13.3844 -13.2144 -17.2801 -17.0272 -16.6801 -12.8616 -12.7544 -12.7116 -12.5216
73 0.00487745 43.5884 114044 -14.4457 -13.9157 -13.3369 -12.9369 -12.5669 -15.2157 -13.9069 -13.5769 -13.4269 -13.2569 -17.3145 -17.0645 -16.7145 -12.9069 -12.7981 -12.7569 -12.5669
74 0.00514421 43.5699 110851 -14.486 -13.956 -13.3813 -12.9813 -12.6113 -15.256 -13.9513 -13.6213 -13.4713 -13.3013 -17.3507 -17.1007 -16.7507 -12.9513 -12.8466 -12.8013 -12.6113
75 0.00542556 43.5514 107747 -14.5239 -13.9939 -13.4232 -13.0232 -12.6532 -15.2939 -13.9932 -13.6632 -13.5132 -13.3432 -17.3845 -17.1345 -16.7845 -12.9932 -12.8925 -12.8432 -12.6532
76 0.0057223 43.5329 104730 -14.5643 -14.0377 -13.4643 -13.0677 -12.7012 -15.3343 -14.0343 -13.7077 -13.5577 -13.3877 -17.4208 -17.1708 -16.8243 -13.0377 -12.9377 -12.8877 -12.7012
77 0.00603527 43.5144 101798 -14.6032 -14.0807 -13.5032 -13.1107 -12.7482 -15.3732 -14.0732 -13.7507 -13.6007 -13.4307 -17.4557 -17.2057 -16.8632 -13.0807 -12.9807 -12.9307 -12.7482
78 0.00636535 43.4959 98947.4 -14.642 -14.122 -13.5436 -13.152 -12.7936 -15.4136 -14.112 -13.792 -13.642 -13.4736 -17.4889 -17.2404 -16.9004 -13.1236 -13.0236 -12.9751 -12.7936
79 0.00671349 43.4774 96176.9 -14.6821 -14.1621 -13.5878 -13.1921 -12.8378 -15.4578 -14.1521 -13.8321 -13.6821 -13.5178 -17.5207 -17.2764 -16.9364 -13.1678 -13.0678 -13.0234 -12.8378
80 0.00708067 43.4589 93483.9 -14.7197 -14.1997 -13.6294 -13.2297 -12.8794 -15.4994 -14.1897 -13.8697 -13.7197 -13.5594 -17.5504 -17.3101 -16.9701 -13.2094 -13.1094 -13.0691 -12.8794
81 0.00746793 43.4404 90866.3 -14.7604 -14.2404 -13.6742 -13.2742 -12.9242 -15.5366 -14.2342 -13.9142 -13.7642 -13.6042 -17.5828 -17.3428 -17.0066 -13.2542 -13.1542 -13.1142 -12.9281
82 0.00787637 43.4219 88322.1 -14.7992 -14.2792 -13.717 -13.317 -12.967 -15.5713 -14.277 -13.957 -13.807 -13.647 -17.6135 -17.3735 -17.0413 -13.297 -13.197 -13.157 -12.9749
83 0.00830715 43.4034 85849 -14.8383 -14.3202 -13.7583 -13.3602 -13.0102 -15.6083 -14.3183 -13.9983 -13.8502 -13.6902 -17.6444 -17.4064 -17.0744 -13.3402 -13.2421 -13.2002 -13.0202
84 0.00876149 43.3849 83445.2 -14.8781 -14.3642 -13.7981 -13.4042 -13.0542 -15.6481 -14.3581 -14.0381 -13.8942 -13.7342 -17.6761 -17.4421 -17.1061 -13.3842 -13.2902 -13.2442 -13.0642
85 0.00924068 43.3664 81108.8 -14.9156 -14.4056 -13.8356 -13.4456 -13.0956 -15.6856 -14.3956 -14.0756 -13.9356 -13.7756 -17.7056 -17.4756 -17.1356 -13.4256 -13.3356 -13.2856 -13.1056
86 0.00974608 43.3479 78837.7 -14.9524 -14.4466 -13.8808 -13.4908 -13.1366 -15.7266 -14.4366 -14.1208 -13.9766 -13.8166 -17.7383 -17.5083 -17.1683 -13.4708 -13.3808 -13.3308 -13.1508
87 0.0102791 43.3294 76630.2 -14.9869 -14.4851 -13.9233 -13.5333 -13.1751 -15.7651 -14.4751 -14.1633 -14.0151 -13.8551 -17.7687 -17.5387 -17.1987 -13.5133 -13.4233 -13.3733 -13.1933
88 0.0108413 43.3109 74484.6 -15.0245 -14.5245 -13.9645 -13.5768 -13.2168 -15.8023 -14.5145 -14.2045 -14.0568 -13.8968 -17.7977 -17.57 -17.2323 -13.5568 -13.4668 -13.4191 -13.2391
89 0.0114343 43.2924 72399 -15.0642 -14.5642 -14.0042 -13.6206 -13.2606 -15.8378 -14.5542 -14.2442 -14.1006 -13.9406 -17.8251 -17.6015 -17.2678 -13.6006 -13.5106 -13.4669 -13.2869
90 0.0120596 43.2739 70371.8 -15.1016 -14.602 -14.0423 -13.662 -13.3023 -15.872 -14.592 -14.282 -14.142 -13.9823 -17.8509 -17.6309 -17.3009 -13.6423 -13.5523 -13.5123 -13.3323
91 0.0127192 43.2554 68401.4 -15.1382 -14.6427 -14.0873 -13.7027 -13.3473 -15.9127 -14.6327 -14.3227 -14.1827 -14.0273 -17.8792 -17.6592 -17.3292 -13.6873 -13.5973 -13.5573 -13.3773
92 0.0134148 43.2369 66486.1 -15.1725 -14.6811 -14.1296 -13.7411 -13.3896 -15.9511 -14.6711 -14.3611 -14.2211 -14.0696 -17.9055 -17.6855 -17.3555 -13.7296 -13.6396 -13.5996 -13.4196
93 0.0141485 43.2184 64624.5 -15.2081 -14.7181 -14.1708 -13.7834 -13.4334 -15.9881 -14.7081 -14.4008 -14.2634 -14.1108 -17.9302 -17.7129 -17.3855 -13.7734 -13.6834 -13.6434 -13.4634
94 0.0149224 43.1999 62815 -15.2435 -14.7535 -14.2102 -13.8269 -13.4769 -16.0235 -14.7435 -14.4402 -14.3069 -14.1502 -17.9534 -17.7401 -17.4168 -13.8169 -13.7269 -13.6869 -13.5069
95 0.0157385 43.1814 61056.2 -15.2776 -14.7883 -14.2483 -13.8683 -13.5183 -16.0576 -14.7783 -14.4783 -14.3483 -14.189 -17.9754 -17.7661 -17.4461 -13.859 -13.769 -13.729 -13.5498
96 0.0165993 43.1629 59346.6 -15.314 -14.8289 -14.2889 -13.9089 -13.5589 -16.094 -14.8189 -14.5189 -14.3889 -14.2337 -17.9994 -17.7943 -17.4743 -13.9037 -13.8137 -13.7737 -13.5986
97 0.0175071 43.1444 57684.9 -15.3481 -14.867 -14.327 -13.947 -13.597 -16.1281 -14.857 -14.557 -14.427 -14.2759 -18.0215 -17.8204 -17.5004 -13.9459 -13.8559 -13.8159 -13.6448
98 0.0184647 43.1259 56069.7 -15.381 -14.904 -14.367 -13.987 -13.64 -16.161 -14.894 -14.597 -14.467 -14.317 -18.045 -17.845 -17.528 -13.99 -13.9 -13.86 -13.69
99 0.0194745 43.1074 54499.7 -15.4121 -14.9392 -14.4062 -14.0262 -13.6833 -16.1921 -14.9292 -14.6362 -14.5062 -14.3562 -18.068 -17.868 -17.5551 -14.0333 -13.9433 -13.9033 -13.7333
100 0.0205396 43.0889 52973.7 -15.4435 -14.9735 -14.4446 -14.0657 -13.7246 -16.2235 -14.9635 -14.6746 -14.5446 -14.3957 -18.0892 -17.8903 -17.5803 -14.0746 -13.9857 -13.9457 -13.7757
101 0.021663 43.0704 51490.4 -15.4798 -15.0098 -14.485 -14.1102 -13.765 -16.2598 -14.9998 -14.715 -14.585 -14.4402 -18.1089 -17.9141 -17.6041 -14.115 -14.0302 -13.9902 -13.8202
102 0.0228478 43.0519 50048.7 -15.5137 -15.0437 -14.5229 -14.1521 -13.8029 -16.2937 -15.0337 -14.7529 -14.6229 -14.4821 -18.1268 -17.936 -17.626 -14.1529 -14.0721 -14.0321 -13.8621
103 0.0240974 43.0334 48647.3 -15.5465 -15.0799 -14.5632 -14.1932 -13.8466 -16.3265 -15.0699 -14.7899 -14.6632 -14.5232 -18.1431 -17.9598 -17.6498 -14.1966 -14.1132 -14.0766 -13.9066
104 0.0254154 43.0149 47285.2 -15.5774 -15.1148 -14.6022 -14.2322 -13.8896 -16.3574 -15.1048 -14.8248 -14.7022 -14.5622 -18.1578 -17.9826 -17.6726 -14.2396 -14.1522 -14.1196 -13.9496
105 0.0268054 42.9964 45961.2 -15.6066 -15.1495 -14.6395 -14.2709 -13.9309 -16.388 -15.138 -14.8595 -14.7409 -14.6009 -18.1722 -18.0022 -17.6937 -14.2809 -14.1924 -14.1624 -13.9924
106 0.0282715 42.9779 44674.3 -15.6344 -15.1855 -14.6755 -14.3111 -13.9711 -16.4199 -15.1699 -14.8955 -14.7811 -14.6411 -18.1877 -18.0177 -17.7132 -14.3211 -14.2366 -14.2066 -14.0366
107 0.0298177 42.9594 43423.4 -15.6601 -15.2192 -14.7092 -14.3488 -14.0088 -16.4497 -15.1997 -14.9292 -14.8188 -14.6788 -18.2014 -18.0314 -17.731 -14.3588 -14.2784 -14.2484 -14.0784
108 0.0314485 42.9409 42207.5 -15.692 -15.2557 -14.7494 -14.3894 -14.0494 -16.4783 -15.2357 -14.9657 -14.8557 -14.7194 -18.2135 -18.0509 -17.7509 -14.4031 -14.3231 -14.2931 -14.1268
109 0.0331685 42.9224 41025.7 -15.7227 -15.2905 -14.7882 -14.4282 -14.0882 -16.505 -15.2705 -15.0005 -14.8905 -14.7582 -18.2239 -18.0695 -17.7695 -14.446 -14.366 -14.336 -14.1737
110 0.0349826 42.9039 39877 -15.7518 -15.3236 -14.8254 -14.4654 -14.1272 -16.5318 -15.3036 -15.0354 -14.9254 -14.7972 -18.2327 -18.0845 -17.7863 -14.4872 -14.4072 -14.379 -14.219
111 0.0368959 42.8854 38760.4 -15.7794 -15.3553 -14.8612 -14.5012 -14.1671 -16.5594 -15.3353 -15.0712 -14.9612 -14.8371 -18.2398 -18.0957 -17.8016 -14.5271 -14.4471 -14.4231 -14.2631
112 0.0389138 42.8669 37675.1 -15.8049 -15.3849 -14.8948 -14.5348 -14.2047 -16.5849 -15.3649 -15.1048 -14.9948 -14.8747 -18.2454 -18.1053 -17.8152 -14.5647 -14.4847 -14.4646 -14.3046
113 0.0410421 42.8484 36620.2 -15.8334 -15.4175 -14.9315 -14.5756 -14.2456 -16.6134 -15.3975 -15.1415 -15.0356 -14.9115 -18.2491 -18.1172 -17.8312 -14.6056 -14.5296 -14.5056 -14.3496
114 0.0432868 42.8299 35594.8 -15.8599 -15.448 -14.9661 -14.6142 -14.2842 -16.6399 -15.428 -15.1761 -15.0742 -14.9461 -18.2513 -18.1275 -17.8456 -14.6442 -14.5723 -14.5442 -14.3923
115 0.0456543 42.8114 34598.1 -15.8848 -15.477 -15.0013 -14.6513 -14.3235 -16.6648 -15.457 -15.2091 -15.1113 -14.9835 -18.2539 -18.1361 -17.8583 -14.6835 -14.6135 -14.5857 -14.4357
