model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
1037,88.641,86.7833,1.8577
1038,88.6137,86.8528,1.7609
1039,88.5864,86.9203,1.6661
1040,88.5592,86.9768,1.5824
1041,88.532,87.0153,1.5167
1042,88.5048,87.0327,1.4721
1043,88.4777,87.0298,1.4479
1044,88.4507,87.0112,1.4395
1045,88.4237,86.9842,1.4395
1046,88.3967,86.9573,1.4394
1047,88.3698,86.9387,1.4311
1048,88.343,86.9344,1.4086
1049,88.3162,86.9477,1.3685
1050,88.2894,86.9788,1.3106
1051,88.2627,87.0242,1.2385
1052,88.236,87.0598,1.1762
1053,88.2094,87.0987,1.1107
1054,88.1828,87.1323,1.0505
1055,88.1563,87.1533,1.003
1056,88.1298,87.157,0.9728
1057,88.1034,87.1421,0.9613
1058,88.077,87.1111,0.9659
1059,88.0507,87.0696,0.9811
1060,88.0244,87.0253,0.9991
1061,87.9982,86.9861,1.0121
1062,87.972,86.9588,1.0132
1063,87.9459,86.948,0.9979
1064,87.9198,86.9549,0.9649
1065,87.8937,86.9774,0.9163
1066,87.8677,87.0102,0.8575
1067,87.8418,87.0464,0.7954
1068,87.8159,87.0784,0.7375
1069,87.7901,87.0996,0.6905
1070,87.7644,87.1054,0.659
1071,87.7387,87.0942,0.6445
1072,87.713,87.0677,0.6453
1073,87.6875,87.0304,0.6571
1074,87.6619,86.9887,0.6732
1075,87.6365,86.9498,0.6867
1076,87.611,86.9202,0.6908
1077,87.5856,86.9046,0.681
1078,87.5603,86.905,0.6553
1079,87.535,86.9206,0.6144
1080,87.5098,86.9477,0.5621
1081,87.4846,86.9808,0.5038
1082,87.4595,87.0131,0.4464
1083,87.4344,87.0383,0.3961
1084,87.4094,87.0512,0.3582
1085,87.3844,87.0492,0.3352
1086,87.3594,87.0321,0.3273
1087,87.3345,87.0025,0.332
1088,87.3097,86.9653,0.3444
1089,87.2849,86.9129,0.372
1090,87.2602,86.8655,0.3947
1091,87.2355,86.8275,0.408
1092,87.2109,86.8018,0.4091
1093,87.1863,86.789,0.3973
1094,87.1617,86.7876,0.3741
1095,87.1372,86.7946,0.3426
1096,87.1128,86.8055,0.3073
1097,87.0884,86.8156,0.2728
1098,87.0641,86.8204,0.2437
1099,87.0398,86.8165,0.2233
1100,87.0155,86.802,0.2135
1101,86.9914,86.777,0.2144
1102,86.9673,86.7429,0.2244
1103,86.9433,86.7027,0.2406
1104,86.9193,86.6602,0.2591
1105,86.8954,86.6192,0.2762
1106,86.8715,86.5832,0.2883
1107,86.8477,86.5547,0.293
1108,86.8239,86.5349,0.289
1109,86.8002,86.5236,0.2766
1110,86.7765,86.5194,0.2571
1111,86.7528,86.5198,0.233
1112,86.7293,86.5217,0.2076
1113,86.7057,86.5222,0.1835
1114,86.6822,86.5185,0.1637
1115,86.6588,86.509,0.1498
1116,86.6354,86.4926,0.1428
1117,86.6121,86.4698,0.1423
1118,86.5888,86.4418,0.147
1119,86.5656,86.4105,0.1551
1120,86.5424,86.3781,0.1643
1121,86.5192,86.3461,0.1731
1122,86.4961,86.3173,0.1788
1123,86.4731,86.2929,0.1802
1124,86.4501,86.2735,0.1766
1125,86.4272,86.2587,0.1685
1126,86.4043,86.2476,0.1567
1127,86.3814,86.2387,0.1427
1128,86.3587,86.2305,0.1282
1129,86.3359,86.2214,0.1145
1130,86.3132,86.2101,0.1031
1131,86.2906,86.196,0.0946
1132,86.268,86.1788,0.0892
1133,86.2454,86.1588,0.0866
1134,86.2229,86.1367,0.0862
1135,86.2005,86.1136,0.0869
1136,86.1781,86.0904,0.0877
1137,86.1557,86.068,0.0877
1138,86.1334,86.0472,0.0862
1139,86.1112,86.028,0.0832
1140,86.089,86.0105,0.0785
1141,86.0668,85.9941,0.0727
1142,86.0447,85.9784,0.0663
1143,86.0227,85.9625,0.0602
1144,86.0007,85.9459,0.0548
1145,85.9754,85.9207,0.0547
1146,85.9502,85.8955,0.0547
1147,85.925,85.8704,0.0546
1148,85.8999,85.8453,0.0546
1149,85.8748,85.8203,0.0545
1150,85.8497,85.7953,0.0544
1151,85.8247,85.7704,0.0543
1152,85.7997,85.7454,0.0543
1153,85.7748,85.7206,0.0542
1154,85.7499,85.6958,0.0541
1155,85.7251,85.671,0.0541
1156,85.7003,85.6462,0.0541
1157,85.6755,85.6216,0.0539
1158,85.6508,85.5969,0.0539
1159,85.6261,85.5723,0.0538
1160,85.6015,85.5477,0.0538
1161,85.5769,85.5232,0.0537
1162,85.5524,85.4987,0.0537
1163,85.5279,85.4743,0.0536
1164,85.5034,85.4499,0.0535
1165,85.479,85.4255,0.0535
1166,85.4546,85.4012,0.0534
1167,85.4303,85.3769,0.0534
1168,85.406,85.3527,0.0533
1169,85.3817,85.3285,0.0532
1170,85.3575,85.3044,0.0531
1171,85.3334,85.2803,0.0531
1172,85.3092,85.2562,0.053
1173,85.2852,85.2322,0.053
1174,85.2611,85.2082,0.0529
1175,85.2371,85.1843,0.0528
1176,85.2132,85.1604,0.0528
1177,85.1893,85.1365,0.0528
1178,85.1654,85.1127,0.0527
1179,85.1416,85.089,0.0526
1180,85.1178,85.0652,0.0526
1181,85.094,85.0415,0.0525
1182,85.0703,85.0179,0.0524
1183,85.0467,84.9943,0.0524
1184,85.0231,84.9707,0.0524
1185,84.9995,84.9472,0.0523
1186,84.9759,84.9237,0.0522
1187,84.9525,84.9003,0.0522
1188,84.929,84.8769,0.0521
1189,84.9056,84.8536,0.052
1190,84.8822,84.8302,0.052
1191,84.8589,84.807,0.0519
1192,84.8356,84.7837,0.0519
1193,84.8124,84.7606,0.0518
1194,84.7892,84.7374,0.0518
1195,84.766,84.7143,0.0517
1196,84.7429,84.6912,0.0517
1197,84.7198,84.6682,0.0516
1198,84.6967,84.6452,0.0515
1199,84.6737,84.6223,0.0514
1200,84.6508,84.5994,0.0514
