3.75292 40.967 1.32046e+15 0.135839 2938.93 0.49849 -7.95501 -10.6602 -12.4151 -13.3009 -13.8656 -8.99618 -10.2634 -11.846 -13.043 -13.9677 -5.28994 -3.42725 -6.9041 -14.8791 -15.427 -16.015 -16.4785
4.05139 40.9 1.32046e+15 0.125831 2827.7 0.427713 -7.38694 -10.2355 -12.0846 -13.0251 -13.6347 -8.43906 -9.82234 -11.4782 -12.7409 -13.7094 -4.82128 -2.64568 -6.37858 -14.681 -15.2563 -15.8748 -16.37
4.36683 40.8347 1.32046e+15 0.116742 2723.33 0.368126 -6.7994 -9.79481 -11.7418 -12.7367 -13.3952 -7.8624 -9.36532 -11.1028 -12.4307 -13.4427 -4.35883 -1.84604 -5.85087 -14.4742 -15.0767 -15.7386 -16.2611
4.7 40.7714 1.32046e+15 0.108466 2625.9 0.317765 -6.22116 -9.36177 -11.4038 -12.4541 -13.1576 -7.29622 -8.9184 -10.732 -12.1256 -13.1791 -3.91514 -1.0738 -5.34153 -14.2694 -14.9012 -15.603 -16.1531
5.05151 40.7104 1.32046e+15 0.100918 2535.34 0.275063 -5.62855 -8.92094 -11.0591 -12.1701 -12.9141 -6.71879 -8.46745 -10.3519 -11.8164 -12.9103 -3.48444 -0.309164 -4.83999 -14.0613 -14.7285 -15.4657 -16.0462
5.42226 40.6519 1.32046e+15 0.0940182 2451.34 0.238721 -5.05417 -8.49353 -10.7228 -11.8929 -12.6768 -6.15571 -8.02736 -9.98359 -11.5136 -12.6475 -3.07125 0.420564 -4.35965 -13.8576 -14.5584 -15.3307 -15.94
5.81377 40.5958 1.32046e+15 0.0876868 2373.4 0.207642 -4.47516 -8.06386 -10.3818 -11.6126 -12.4385 -5.58136 -7.57902 -9.61458 -11.2053 -12.3812 -2.66491 1.13492 -3.88797 -13.6519 -14.3854 -15.1951 -15.8323
6.22885 40.5418 1.32046e+15 0.0818436 2300.81 0.180882 -3.92246 -7.65276 -10.0559 -11.3431 -12.2096 -5.03425 -7.15097 -9.26111 -10.9107 -12.1254 -2.27932 1.81007 -3.43977 -13.4538 -14.2186 -15.0633 -15.7281
6.67063 40.4898 1.32046e+15 0.0764231 2232.9 0.157709 -3.34312 -7.2217 -9.72079 -11.0603 -11.9748 -4.468 -6.70683 -8.89112 -10.6105 -11.8601 -1.89625 2.481 -2.98691 -13.2495 -14.0492 -14.9289 -15.6285
7.142 40.4394 1.32046e+15 0.0713793 2169.17 0.137574 -2.79575 -6.81351 -9.40264 -10.7913 -11.7508 -3.93291 -6.28635 -8.54023 -10.3251 -11.6075 -1.53307 3.11433 -2.55825 -13.0542 -13.8866 -14.799 -15.5314
