model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
1044,70.0027,68.9029,1.0998
1045,70.0042,68.8797,1.1245
1046,70.0056,68.8669,1.1387
1047,70.007,68.8727,1.1343
1048,70.0085,68.9014,1.1071
1049,70.0099,68.9532,1.0567
1050,70.0114,69.024,0.9874
1051,70.0129,69.1066,0.9063
1052,70.0143,69.18,0.8343
1053,70.0158,69.2475,0.7683
1054,70.0174,69.2995,0.7179
1055,70.0189,69.3297,0.6892
1056,70.0204,69.3362,0.6842
1057,70.0219,69.3217,0.7002
1058,70.0235,69.2933,0.7302
1059,70.025,69.2605,0.7645
1060,70.0266,69.2336,0.793
1061,70.0282,69.2213,0.8069
1062,70.0298,69.2297,0.8001
1063,70.0314,69.2605,0.7709
1064,70.033,69.3112,0.7218
1065,70.0346,69.3756,0.659
1066,70.0362,69.4447,0.5915
1067,70.0379,69.5092,0.5287
1068,70.0395,69.5602,0.4793
1069,70.0412,69.592,0.4492
1070,70.0429,69.6024,0.4405
1071,70.0445,69.5932,0.4513
1072,70.0462,69.5701,0.4761
1073,70.0479,69.541,0.5069
1074,70.0496,69.515,0.5346
1075,70.0513,69.5004,0.5509
1076,70.0531,69.5031,0.55
1077,70.0548,69.5259,0.5289
1078,70.0565,69.5678,0.4887
1079,70.0583,69.6244,0.4339
1080,70.0601,69.6886,0.3715
1081,70.0618,69.7522,0.3096
1082,70.0636,69.8071,0.2565
1083,70.0654,69.8468,0.2186
1084,70.0672,69.8679,0.1993
1085,70.069,69.8701,0.1989
1086,70.0708,69.8566,0.2142
1087,70.0727,69.8334,0.2393
1088,70.0745,69.8081,0.2664
1089,70.0763,69.7777,0.2986
1090,70.0782,69.7592,0.319
1091,70.0801,69.7561,0.324
1092,70.0819,69.7691,0.3128
1093,70.0838,69.7966,0.2872
1094,70.0857,69.8344,0.2513
1095,70.0876,69.8771,0.2105
1096,70.0895,69.9185,0.171
1097,70.0914,69.9531,0.1383
1098,70.0934,69.9766,0.1168
1099,70.0953,69.9868,0.1085
1100,70.0973,69.9837,0.1136
1101,70.0992,69.9692,0.13
1102,70.1012,69.9471,0.1541
1103,70.1032,69.9221,0.1811
1104,70.1051,69.8992,0.2059
1105,70.1071,69.8827,0.2244
1106,70.1091,69.8756,0.2335
1107,70.1112,69.8795,0.2317
1108,70.1132,69.894,0.2192
1109,70.1152,69.9172,0.198
1110,70.1172,69.9459,0.1713
1111,70.1193,69.9765,0.1428
1112,70.1213,70.0051,0.1162
1113,70.1234,70.0283,0.0951
1114,70.1255,70.044,0.0815
1115,70.1276,70.0511,0.0765
1116,70.1296,70.0501,0.0795
1117,70.1317,70.0425,0.0892
1118,70.1338,70.0308,0.103
1119,70.136,70.0179,0.1181
1120,70.1381,70.0067,0.1314
1121,70.1402,69.9988,0.1414
1122,70.1423,69.9966,0.1457
1123,70.1445,70.0005,0.144
1124,70.1466,70.0102,0.1364
1125,70.1488,70.0245,0.1243
1126,70.151,70.0416,0.1094
1127,70.1531,70.0594,0.0937
1128,70.1553,70.076,0.0793
1129,70.1575,70.0898,0.0677
1130,70.1597,70.0998,0.0599
1131,70.1619,70.1058,0.0561
1132,70.1642,70.1081,0.0561
1133,70.1664,70.1078,0.0586
1134,70.1686,70.1059,0.0627
1135,70.1708,70.104,0.0668
1136,70.1731,70.103,0.0701
1137,70.1753,70.1039,0.0714
1138,70.1776,70.1069,0.0707
1139,70.1799,70.1121,0.0678
1140,70.1822,70.1189,0.0633
1141,70.1844,70.1265,0.0579
1142,70.1867,70.1341,0.0526
1143,70.189,70.141,0.048
1144,70.1913,70.1466,0.0447
1145,70.1889,70.1442,0.0447
1146,70.1864,70.1418,0.0446
1147,70.184,70.1394,0.0446
1148,70.1816,70.137,0.0446
1149,70.1791,70.1346,0.0445
1150,70.1767,70.1323,0.0444
1151,70.1743,70.1299,0.0444
1152,70.1719,70.1275,0.0444
1153,70.1695,70.1251,0.0444
1154,70.1671,70.1228,0.0443
1155,70.1647,70.1204,0.0443
1156,70.1623,70.1181,0.0442
1157,70.1599,70.1157,0.0442
1158,70.1576,70.1134,0.0442
1159,70.1552,70.1111,0.0441
1160,70.1528,70.1088,0.044
1161,70.1505,70.1065,0.044
1162,70.1481,70.1041,0.044
1163,70.1458,70.1018,0.044
1164,70.1435,70.0995,0.044
1165,70.1411,70.0973,0.0438
1166,70.1388,70.095,0.0438
1167,70.1365,70.0927,0.0438
1168,70.1342,70.0904,0.0438
1169,70.1319,70.0881,0.0438
1170,70.1296,70.0859,0.0437
1171,70.1273,70.0836,0.0437
1172,70.125,70.0814,0.0436
1173,70.1227,70.0791,0.0436
1174,70.1204,70.0769,0.0435
1175,70.1181,70.0747,0.0434
1176,70.1159,70.0724,0.0435
1177,70.1136,70.0702,0.0434
1178,70.1114,70.068,0.0434
1179,70.1091,70.0658,0.0433
1180,70.1069,70.0636,0.0433
1181,70.1046,70.0614,0.0432
1182,70.1024,70.0592,0.0432
1183,70.1002,70.057,0.0432
1184,70.098,70.0548,0.0432
1185,70.0958,70.0527,0.0431
1186,70.0935,70.0505,0.043
1187,70.0913,70.0483,0.043
1188,70.0892,70.0462,0.043
1189,70.087,70.044,0.043
1190,70.0848,70.0419,0.0429
