model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
1043,78.4687,77.2361,1.2326
1044,78.4547,77.2084,1.2463
1045,78.4408,77.1771,1.2637
1046,78.427,77.1525,1.2745
1047,78.4132,77.1432,1.27
1048,78.3994,77.1548,1.2446
1049,78.3857,77.1885,1.1972
1050,78.372,77.2418,1.1302
1051,78.3584,77.3086,1.0498
1052,78.3449,77.3662,0.9787
1053,78.3314,77.4214,0.91
1054,78.3179,77.4645,0.8534
1055,78.3045,77.4884,0.8161
1056,78.2911,77.4898,0.8013
1057,78.2778,77.4701,0.8077
1058,78.2645,77.4349,0.8296
1059,78.2512,77.3925,0.8587
1060,78.2381,77.3528,0.8853
1061,78.2249,77.3247,0.9002
1062,78.2118,77.3149,0.8969
1063,78.1988,77.3262,0.8726
1064,78.1858,77.3577,0.8281
1065,78.1728,77.4043,0.7685
1066,78.1599,77.4583,0.7016
1067,78.147,77.5106,0.6364
1068,78.1342,77.5525,0.5817
1069,78.1215,77.5777,0.5438
1070,78.1088,77.5827,0.5261
1071,78.0961,77.5682,0.5279
1072,78.0835,77.5384,0.5451
1073,78.0709,77.5005,0.5704
1074,78.0584,77.4629,0.5955
1075,78.0459,77.4337,0.6122
1076,78.0335,77.4196,0.6139
1077,78.0211,77.4242,0.5969
1078,78.0088,77.4476,0.5612
1079,77.9965,77.4866,0.5099
1080,77.9842,77.5353,0.4489
1081,77.972,77.5859,0.3861
1082,77.9598,77.6306,0.3292
1083,77.9477,77.6627,0.285
1084,77.9356,77.6777,0.2579
1085,77.9236,77.6744,0.2492
1086,77.9116,77.655,0.2566
1087,77.8996,77.6243,0.2753
1088,77.8877,77.5892,0.2985
1089,77.8758,77.5452,0.3306
1090,77.864,77.5109,0.3531
1091,77.8522,77.4904,0.3618
1092,77.8405,77.4853,0.3552
1093,77.8288,77.4947,0.3341
1094,77.8171,77.5155,0.3016
1095,77.8055,77.5427,0.2628
1096,77.794,77.5707,0.2233
1097,77.7824,77.5939,0.1885
1098,77.7709,77.6078,0.1631
1099,77.7595,77.6096,0.1499
1100,77.7481,77.5986,0.1495
1101,77.7367,77.5759,0.1608
1102,77.7254,77.5448,0.1806
1103,77.7141,77.5094,0.2047
1104,77.7029,77.4744,0.2285
1105,77.6917,77.4442,0.2475
1106,77.6805,77.4222,0.2583
1107,77.6694,77.4103,0.2591
1108,77.6583,77.4087,0.2496
1109,77.6472,77.4162,0.231
1110,77.6362,77.4302,0.206
1111,77.6253,77.4471,0.1782
1112,77.6144,77.4633,0.1511
1113,77.6035,77.4755,0.128
1114,77.5926,77.4811,0.1115
1115,77.5818,77.4789,0.1029
1116,77.5711,77.4687,0.1024
1117,77.5603,77.4516,0.1087
1118,77.5496,77.4299,0.1197
1119,77.539,77.4062,0.1328
1120,77.5284,77.3831,0.1453
1121,77.5178,77.3624,0.1554
1122,77.5073,77.3466,0.1607
1123,77.4968,77.3366,0.1602
1124,77.4863,77.3324,0.1539
1125,77.4759,77.333,0.1429
1126,77.4655,77.3368,0.1287
1127,77.4552,77.342,0.1132
1128,77.4449,77.3466,0.0983
1129,77.4346,77.3491,0.0855
1130,77.4244,77.3483,0.0761
1131,77.4142,77.3437,0.0705
1132,77.4041,77.3356,0.0685
1133,77.394,77.3247,0.0693
1134,77.3839,77.312,0.0719
1135,77.3738,77.2988,0.075
1136,77.3638,77.2863,0.0775
1137,77.3539,77.2753,0.0786
1138,77.3439,77.2663,0.0776
1139,77.334,77.2594,0.0746
1140,77.3242,77.2541,0.0701
1141,77.3144,77.2499,0.0645
1142,77.3046,77.2459,0.0587
1143,77.2948,77.2414,0.0534
1144,77.2851,77.2359,0.0492
1145,77.271,77.2219,0.0491
1146,77.257,77.2079,0.0491
1147,77.243,77.1939,0.0491
1148,77.229,77.18,0.049
1149,77.2151,77.1661,0.049
1150,77.2012,77.1522,0.049
1151,77.1873,77.1384,0.0489
1152,77.1734,77.1246,0.0488
1153,77.1596,77.1109,0.0487
1154,77.1458,77.0971,0.0487
1155,77.1321,77.0834,0.0487
1156,77.1184,77.0698,0.0486
1157,77.1047,77.0561,0.0486
1158,77.0911,77.0425,0.0486
1159,77.0774,77.029,0.0484
1160,77.0638,77.0154,0.0484
1161,77.0503,77.0019,0.0484
1162,77.0368,76.9885,0.0483
1163,77.0233,76.975,0.0483
1164,77.0098,76.9616,0.0482
1165,76.9964,76.9482,0.0482
1166,76.983,76.9349,0.0481
1167,76.9696,76.9216,0.048
1168,76.9563,76.9083,0.048
1169,76.943,76.8951,0.0479
1170,76.9297,76.8818,0.0479
1171,76.9165,76.8687,0.0478
1172,76.9033,76.8555,0.0478
1173,76.8901,76.8424,0.0477
1174,76.877,76.8293,0.0477
1175,76.8639,76.8162,0.0477
1176,76.8508,76.8032,0.0476
1177,76.8377,76.7902,0.0475
1178,76.8247,76.7772,0.0475
1179,76.8117,76.7643,0.0474
1180,76.7988,76.7513,0.0475
1181,76.7858,76.7385,0.0473
1182,76.7729,76.7256,0.0473
1183,76.7601,76.7128,0.0473
1184,76.7472,76.7,0.0472
1185,76.7344,76.6872,0.0472
1186,76.7216,76.6745,0.0471
1187,76.7089,76.6618,0.0471
1188,76.6962,76.6491,0.0471
1189,76.6835,76.6365,0.047
1190,76.6708,76.6239,0.0469
